,date,code,open,close,high,low,adjust_open,adjust_close,adjust_high,adjust_low,volume,turnover
0,2016-03-11,002049,54.14,54.14,54.14,54.14,164.08,164.08,164.08,164.08,1521,0.03
1,2016-03-14,002049,48.73,48.73,48.73,48.73,147.85,147.85,147.85,147.85,11280,0.19
2,2016-03-15,002049,43.86,43.94,45.5,43.86,133.24,133.48,138.16,133.24,339961,5.74
3,2016-03-16,002049,42.89,42.05,44.2,41.65,130.33,127.81,134.26,126.61,165522,2.79
4,2016-03-17,002049,42.5,43.51,44.15,41.41,129.16,132.19,134.11,125.89,234456,3.96
5,2016-03-18,002049,42.99,43.33,44.76,42.42,130.63,131.65,135.94,128.92,355566,6.0
6,2016-03-21,002049,43.8,46.52,46.52,43.37,133.06,141.22,141.22,131.77,323651,5.46
7,2016-03-22,002049,46.0,44.95,46.0,44.8,139.66,136.51,139.66,136.06,242583,4.09
8,2016-03-23,002049,44.8,44.58,45.2,43.35,136.06,135.4,137.26,131.71,200829,3.39
9,2016-03-24,002049,43.9,42.7,44.28,42.7,133.36,129.76,134.5,129.76,205320,3.46
10,2016-03-25,002049,42.71,43.57,44.6,42.7,129.79,132.37,135.46,129.76,234626,3.96
11,2016-03-28,002049,44.15,43.19,44.37,42.52,134.11,131.23,134.77,129.22,175769,2.97
12,2016-03-29,002049,42.89,40.76,42.93,40.11,130.33,123.94,130.45,121.99,190660,3.22
13,2016-03-30,002049,41.33,42.32,42.46,40.89,125.65,128.62,129.04,124.33,160392,2.71
14,2016-03-31,002049,42.32,43.64,44.75,41.85,128.62,132.58,135.91,127.21,224475,3.79
15,2016-04-01,002049,43.0,42.0,43.52,41.6,130.66,127.66,132.22,126.46,130884,2.21
16,2016-04-05,002049,42.5,43.29,43.89,42.26,129.16,131.53,133.33,128.44,154204,2.6
17,2016-04-06,002049,43.01,43.4,44.25,42.85,130.69,131.86,134.41,130.21,160566,2.71
18,2016-04-07,002049,43.51,42.01,43.67,42.0,132.19,127.69,132.67,127.66,152374,2.57
19,2016-04-08,002049,41.42,40.91,41.6,40.13,125.92,124.39,126.46,122.05,138496,2.34
20,2016-04-11,002049,41.58,41.75,42.38,41.56,126.4,126.91,128.8,126.34,124459,2.1
21,2016-04-12,002049,41.73,40.58,41.73,40.14,126.85,123.4,126.85,122.08,147143,2.48
22,2016-04-13,002049,40.8,40.99,41.75,40.66,124.06,124.63,126.91,123.64,171439,2.89
23,2016-04-14,002049,41.64,41.61,41.8,41.01,126.58,126.49,127.06,124.69,116850,1.97
24,2016-04-15,002049,41.67,41.31,41.68,41.04,126.67,125.59,126.7,124.78,92891,1.57
25,2016-04-18,002049,41.25,40.49,41.25,40.31,125.41,123.13,125.41,122.59,81570,1.38
26,2016-04-19,002049,40.6,42.71,43.48,40.33,123.46,129.79,132.1,122.65,238517,4.03
