,date,code,open,close,high,low,adjust_open,adjust_close,adjust_high,adjust_low,volume,turnover
0,2016-01-04,300124,46.9,43.02,47.06,42.8,348.35,320.5,349.5,318.92,86202,1.39
1,2016-01-05,300124,41.62,41.88,43.63,40.05,310.45,312.32,324.88,299.18,107264,1.73
2,2016-01-06,300124,42.28,42.37,42.75,41.1,315.19,315.83,318.56,306.72,62152,1.0
3,2016-01-07,300124,41.0,38.17,41.19,38.13,306.0,285.69,307.36,285.4,23506,0.38
4,2016-01-08,300124,39.62,38.62,39.98,35.4,296.1,288.92,298.68,265.81,88994,1.43
5,2016-01-11,300124,38.2,36.69,38.78,36.3,285.9,275.07,290.07,272.27,90948,1.46
6,2016-01-12,300124,36.75,37.18,37.89,36.0,275.5,278.58,283.68,270.11,50467,0.81
7,2016-01-13,300124,37.9,35.85,37.9,35.78,283.75,269.04,283.75,268.53,54186,0.87
8,2016-01-14,300124,34.37,37.6,37.87,34.12,258.41,281.6,283.54,256.62,89072,1.43
9,2016-01-15,300124,37.01,35.49,37.4,35.4,277.36,266.45,280.16,265.81,61855,0.99
10,2016-01-18,300124,34.79,37.3,37.92,34.61,261.43,279.44,283.89,260.14,95553,1.54
11,2016-01-19,300124,36.94,38.45,38.57,36.58,276.86,287.7,288.56,274.28,68776,1.11
12,2016-01-20,300124,38.04,37.71,38.68,37.06,284.76,282.39,289.35,277.72,57328,0.92
13,2016-01-21,300124,37.0,36.38,38.59,36.38,277.29,272.84,288.7,272.84,62527,1.01
14,2016-01-22,300124,36.79,36.9,37.33,36.01,275.78,276.57,279.66,270.19,42812,0.69
15,2016-01-25,300124,37.33,36.93,37.73,36.56,279.66,276.79,282.53,274.13,39232,0.63
16,2016-01-26,300124,36.08,33.4,36.59,33.24,270.69,251.45,274.35,250.3,74856,1.2
17,2016-01-27,300124,33.75,33.46,33.8,31.8,253.96,251.88,254.32,239.97,69994,1.13
18,2016-01-28,300124,34.3,33.88,35.75,33.37,257.91,254.9,268.32,251.24,95226,1.53
19,2016-01-29,300124,33.45,35.1,35.65,33.45,251.81,263.65,267.6,251.81,71953,1.16
20,2016-02-01,300124,35.12,35.73,36.1,35.09,263.8,268.18,270.83,263.58,62861,1.01
21,2016-02-02,300124,35.88,36.89,37.47,35.42,269.25,276.5,280.66,265.95,78411,1.26
22,2016-02-03,300124,36.39,36.8,37.1,36.0,272.91,275.86,278.01,270.11,58701,0.94
23,2016-02-04,300124,37.14,37.3,38.0,37.0,278.3,279.44,284.47,277.29,63992,1.03
24,2016-02-05,300124,37.19,36.54,37.58,36.45,278.66,273.99,281.45,273.34,43454,0.7
25,2016-02-15,300124,35.38,36.53,36.85,35.1,265.66,273.92,276.21,263.65,37624,0.61
26,2016-02-16,300124,36.7,37.9,38.0,36.7,275.14,283.75,284.47,275.14,67387,1.08
27,2016-02-17,300124,37.91,37.81,37.98,37.25,283.82,283.11,284.33,279.09,67589,1.09
28,2016-02-18,300124,38.09,37.77,38.36,37.68,285.11,282.82,287.05,282.17,71434,1.15
29,2016-02-19,300124,37.8,38.04,38.35,37.73,283.03,284.76,286.98,282.53,59951,0.96
30,2016-02-22,300124,38.34,38.38,38.58,38.0,286.91,287.2,288.63,284.47,65734,1.06
31,2016-02-23,300124,38.49,37.67,38.59,37.3,287.99,282.1,288.7,279.44,57976,0.93
