,date,code,open,close,high,low,adjust_open,adjust_close,adjust_high,adjust_low,volume,turnover
0,2016-01-04,000963,81.9,76.94,81.9,76.53,241.89,227.72,241.89,226.55,23918,0.55
1,2016-01-05,000963,75.31,76.38,79.0,75.0,223.07,226.12,233.61,222.18,50296,1.16
2,2016-01-06,000963,76.41,77.08,77.49,75.76,226.21,228.12,229.29,224.35,30363,0.7
3,2016-01-07,000963,76.2,72.54,76.29,72.01,225.61,215.16,225.87,213.65,9250,0.21
4,2016-01-08,000963,74.0,73.5,74.11,70.51,219.33,217.9,219.64,209.36,54375,1.25
5,2016-01-11,000963,71.97,71.1,73.8,70.5,213.53,211.05,218.76,209.33,29292,0.67
6,2016-01-12,000963,71.3,71.42,72.47,70.58,211.62,211.96,214.96,209.56,27142,0.63
7,2016-01-13,000963,71.5,69.9,72.34,69.53,212.19,207.62,214.59,206.56,32136,0.74
8,2016-01-14,000963,68.8,72.41,72.8,68.4,204.48,214.79,215.9,203.34,37385,0.86
9,2016-01-15,000963,72.4,71.27,72.96,70.7,214.76,211.53,216.36,209.9,24309,0.56
10,2016-01-18,000963,71.0,71.19,72.45,70.4,210.76,211.3,214.9,209.05,31823,0.73
11,2016-01-19,000963,70.54,72.4,72.68,70.5,209.45,214.76,215.56,209.33,26883,0.62
12,2016-01-20,000963,72.0,70.82,72.58,70.51,213.62,210.25,215.27,209.36,16460,0.38
13,2016-01-21,000963,70.1,70.89,72.1,70.1,208.19,210.45,213.9,208.19,18387,0.42
14,2016-01-22,000963,71.3,71.0,71.65,69.69,211.62,210.76,212.62,207.02,26562,0.61
15,2016-01-25,000963,71.14,71.07,71.25,70.71,211.16,210.96,211.48,209.93,13877,0.32
16,2016-01-26,000963,70.8,67.65,70.99,67.51,210.19,201.19,210.73,200.79,33811,0.78
17,2016-01-27,000963,67.76,65.02,68.35,65.02,201.51,193.68,203.19,193.68,45180,1.04
18,2016-01-28,000963,65.08,65.8,67.24,65.08,193.86,195.91,200.02,193.86,32035,0.74
19,2016-01-29,000963,65.68,67.94,68.37,64.58,195.57,202.02,203.25,192.43,29324,0.68
20,2016-02-01,000963,66.98,67.42,69.1,65.86,199.28,200.54,205.34,196.08,18383,0.42
21,2016-02-02,000963,67.5,68.82,69.2,67.27,200.77,204.54,205.62,200.11,13264,0.31
22,2016-02-03,000963,68.13,69.78,70.1,68.02,202.57,207.28,208.19,202.25,14726,0.34
23,2016-02-04,000963,69.88,71.2,71.71,69.88,207.56,211.33,212.79,207.56,23360,0.54
24,2016-02-05,000963,70.8,70.59,71.67,70.21,210.19,209.59,212.67,208.51,9408,0.22
25,2016-02-15,000963,69.05,72.5,74.07,69.05,205.19,215.04,219.53,205.19,14190,0.33
26,2016-02-16,000963,72.04,73.99,74.69,71.79,213.73,219.3,221.3,213.02,28412,0.65
27,2016-02-17,000963,73.45,73.5,74.6,72.38,217.76,217.9,221.04,214.7,15066,0.35
28,2016-02-18,000963,73.71,73.69,74.46,73.5,218.5,218.44,220.64,217.9,12599,0.29
29,2016-02-19,000963,73.59,73.06,74.3,72.4,218.16,216.64,220.18,214.76,12380,0.29
30,2016-02-22,000963,73.37,73.15,73.48,72.34,217.53,216.9,217.84,214.59,17794,0.41
31,2016-02-23,000963,73.03,71.25,73.15,70.8,216.56,211.48,216.9,210.19,23337,0.54
32,2016-02-24,000963,71.33,70.73,71.71,69.82,211.7,209.99,212.79,207.39,19101,0.44
33,2016-02-25,000963,70.5,68.3,70.97,68.0,209.33,203.05,210.68,202.19,33231,0.77
34,2016-02-26,000963,68.16,69.01,70.01,68.0,202.65,205.08,207.93,202.19,21111,0.49
35,2016-02-29,000963,68.89,67.33,68.89,64.1,204.74,200.28,204.74,191.06,27383,0.63
36,2016-03-01,000963,67.33,67.49,68.53,66.13,200.28,200.74,203.71,196.85,21709,0.5
37,2016-03-02,000963,67.61,69.49,69.88,67.36,201.08,206.45,207.56,200.37,21375,0.49
38,2016-03-03,000963,69.14,68.95,69.87,68.4,205.45,204.91,207.53,203.34,16513,0.38
39,2016-03-04,000963,69.1,67.76,69.1,66.31,205.34,201.51,205.34,197.37,19287,0.44
40,2016-03-07,000963,68.18,66.95,68.58,66.66,202.71,199.2,203.85,198.37,28247,0.65
41,2016-03-08,000963,67.0,69.21,69.36,66.05,199.34,205.65,206.08,196.63,21555,0.5
42,2016-03-09,000963,68.46,70.0,70.0,67.53,203.51,207.91,207.91,200.85,23628,0.54
43,2016-03-10,000963,69.47,70.8,71.1,69.09,206.39,210.19,211.05,205.31,24707,0.57
44,2016-03-11,000963,70.3,68.9,70.5,68.5,208.76,204.76,209.33,203.62,12097,0.28
45,2016-03-14,000963,69.29,70.69,70.79,68.9,205.88,209.88,210.16,204.76,13969,0.32
46,2016-03-15,000963,70.41,70.35,70.68,69.4,209.08,208.9,209.85,206.19,16285,0.38
47,2016-03-16,000963,70.3,69.4,70.3,67.66,208.76,206.19,208.76,201.22,24413,0.56
48,2016-03-17,000963,68.78,69.72,69.99,68.6,204.42,207.11,207.88,203.91,32030,0.74
49,2016-03-18,000963,69.5,70.76,71.33,68.24,206.48,210.08,211.7,202.88,48234,1.11
50,2016-03-21,000963,70.73,70.74,71.58,70.01,209.99,210.02,212.42,207.93,38098,0.88
51,2016-03-22,000963,70.74,69.5,70.9,68.85,210.02,206.48,210.48,204.62,51389,1.18
52,2016-03-23,000963,69.17,68.65,69.39,67.9,205.54,204.05,206.16,201.91,35957,0.83
53,2016-03-24,000963,68.5,68.36,69.15,67.85,203.62,203.22,205.48,201.77,29465,0.68
54,2016-03-25,000963,68.28,68.25,68.98,67.88,202.99,202.91,204.99,201.85,20643,0.48
55,2016-03-28,000963,68.23,69.09,70.11,68.23,202.85,205.31,208.22,202.85,32853,0.76
56,2016-03-29,000963,69.11,68.27,69.3,68.16,205.36,202.97,205.91,202.65,12258,0.28
57,2016-03-30,000963,68.54,70.06,70.11,68.52,203.74,208.08,208.22,203.68,30319,0.7
58,2016-03-31,000963,70.0,69.95,70.34,69.57,207.91,207.76,208.88,206.68,28908,0.67
59,2016-04-01,000963,69.71,69.16,70.12,68.58,207.08,205.51,208.25,203.85,12673,0.29
60,2016-04-05,000963,69.44,70.09,70.8,69.21,206.31,208.16,210.19,205.65,30884,0.71
61,2016-04-06,000963,69.9,70.1,70.55,69.41,207.62,208.19,209.48,206.22,21070,0.49
62,2016-04-07,000963,70.36,70.51,71.3,69.88,208.93,209.36,211.62,207.56,25629,0.59
63,2016-04-08,000963,70.3,69.39,70.3,68.88,208.76,206.16,208.76,204.71,18606,0.43
64,2016-04-11,000963,69.39,70.01,70.88,69.39,206.16,207.93,210.42,206.16,22455,0.52
65,2016-04-12,000963,70.17,69.65,70.17,69.5,208.39,206.91,208.39,206.48,12348,0.28
66,2016-04-13,000963,69.73,70.14,70.59,69.73,207.13,208.31,209.59,207.13,28391,0.65
67,2016-04-14,000963,70.2,71.54,72.0,69.81,208.48,212.3,213.62,207.36,31859,0.73
68,2016-04-15,000963,71.5,71.56,72.08,70.72,212.19,212.36,213.85,209.96,23998,0.55
69,2016-04-18,000963,71.48,70.28,71.48,70.23,212.13,208.71,212.13,208.56,14425,0.33
70,2016-04-19,000963,70.39,69.94,70.65,69.21,209.02,207.73,209.76,205.65,23041,0.53
71,2016-04-20,000963,70.45,68.08,70.7,67.24,209.19,202.42,209.9,200.02,35831,0.83
72,2016-04-21,000963,68.1,68.0,68.36,67.5,202.48,202.19,203.22,200.77,16846,0.39
73,2016-04-22,000963,67.87,68.0,68.3,67.52,201.82,202.19,203.05,200.82,12003,0.28
74,2016-04-25,000963,68.02,67.75,68.19,67.32,202.25,201.48,202.74,200.25,16698,0.38
75,2016-04-26,000963,67.75,67.73,67.95,67.35,201.48,201.42,202.05,200.34,11766,0.27
76,2016-04-27,000963,67.88,67.82,68.62,67.66,201.85,201.68,203.96,201.22,16249,0.37
77,2016-04-28,000963,67.77,68.25,68.4,67.38,201.54,202.91,203.34,200.42,15158,0.35
78,2016-04-29,000963,68.08,68.7,69.17,67.86,202.42,204.19,205.54,201.79,18848,0.43
79,2016-05-03,000963,68.69,70.25,70.33,68.4,204.16,208.62,208.85,203.34,23876,0.55
80,2016-05-04,000963,70.0,69.95,70.33,69.88,207.91,207.76,208.85,207.56,18386,0.42
81,2016-05-05,000963,69.87,70.16,70.26,69.8,207.53,208.36,208.65,207.33,16614,0.38
82,2016-05-06,000963,70.01,67.98,70.22,67.5,207.93,202.14,208.53,200.77,24535,0.57
83,2016-05-09,000963,67.61,65.89,67.78,65.38,201.08,196.17,201.57,194.71,29015,0.67
84,2016-05-10,000963,65.98,66.12,66.86,65.81,196.43,196.83,198.94,195.94,12943,0.3
85,2016-05-11,000963,66.47,67.05,68.7,66.13,197.82,199.48,204.19,196.85,31390,0.72
86,2016-05-12,000963,66.98,66.55,66.98,65.56,199.28,198.05,199.28,195.23,19172,0.44
87,2016-05-13,000963,67.0,66.15,68.1,65.66,199.34,196.91,202.48,195.51,22733,0.52
88,2016-05-16,000963,66.5,66.55,66.88,65.72,197.91,198.05,199.0,195.68,22264,0.51
89,2016-05-17,000963,66.2,65.44,66.97,65.41,197.05,194.88,199.25,194.8,32488,0.75
90,2016-05-18,000963,65.38,64.93,65.48,64.52,194.71,193.43,195.0,192.26,23765,0.55
91,2016-05-19,000963,64.92,64.3,65.26,64.2,193.4,191.63,194.37,191.34,20185,0.47
92,2016-05-20,000963,63.88,63.95,64.4,63.08,190.43,190.63,191.91,188.14,22183,0.51
